detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,334.53,173.84,0.561299,0.51737,321.21,153.62,347.86,194.05,0.6298,278,9.2759,334.0,153.0
True,334.61,173.77,0.561424,0.517163,321.27,153.48,347.94,194.06,0.6283,279,9.3093,334.0,153.0
True,334.0,174.08,0.5604,0.518096,319.25,154.37,348.75,193.79,0.6385,280,9.3427,334.0,154.0
True,105.96,95.47,0.177789,0.284144,47.82,64.99,164.1,125.96,0.634,281,9.376,105.0,64.0
True,333.95,173.29,0.560321,0.51575,318.69,152.81,349.22,193.78,0.6289,282,9.4094,333.0,152.0
True,334.05,173.23,0.560485,0.51558,319.01,152.7,349.09,193.77,0.6379,283,9.4428,334.0,152.0
True,334.01,173.75,0.560421,0.517102,319.1,153.77,348.92,193.72,0.6352,284,9.4761,334.0,153.0
True,333.98,173.41,0.560374,0.516116,319.24,153.21,348.72,193.62,0.6275,285,9.5095,333.0,153.0
True,334.14,174.01,0.560642,0.517896,319.61,154.19,348.68,193.84,0.6367,286,9.5429,334.0,154.0
True,360.64,125.1,0.605108,0.372332,301.51,50.84,419.78,199.37,0.5508,287,9.5762,360.0,50.0
True,365.4,118.06,0.613085,0.351369,299.28,37.51,431.52,198.61,0.7033,288,9.6096,365.0,37.0
True,352.72,144.77,0.591814,0.430863,302.35,92.11,403.1,197.43,0.5554,289,9.643,352.0,92.0
True,334.69,174.13,0.561561,0.518256,320.23,154.15,349.15,194.12,0.3125,290,9.6763,334.0,154.0
True,345.74,154.11,0.580097,0.458661,305.38,111.16,386.09,197.06,0.618,291,9.7097,345.0,111.0
True,343.98,156.86,0.577155,0.466849,306.57,116.73,381.4,197.0,0.6232,292,9.7431,343.0,116.0
True,341.13,157.45,0.57237,0.468609,306.55,118.0,375.71,196.9,0.574,293,9.7764,341.0,118.0
True,340.93,155.99,0.572027,0.464242,307.28,115.31,374.58,196.66,0.3908,294,9.8098,340.0,115.0
True,368.87,100.08,0.618917,0.297865,331.52,38.78,406.23,161.38,0.4873,295,9.8432,368.0,38.0
True,365.03,100.43,0.612471,0.298903,326.04,37.49,404.03,163.37,0.5261,296,9.8765,365.0,37.0
True,362.05,100.01,0.607473,0.297658,322.9,34.93,401.21,165.1,0.4593,297,9.9099,362.0,34.0
True,358.31,115.88,0.601187,0.344892,322.77,68.97,393.84,162.8,0.5739,298,9.9433,358.0,68.0
True,356.52,114.3,0.598182,0.340171,322.26,66.27,390.77,162.33,0.457,299,9.9766,356.0,66.0
True,356.77,113.91,0.598605,0.339014,323.29,67.16,390.25,160.66,0.4222,300,10.01,356.0,67.0
True,354.61,117.0,0.594982,0.348208,325.76,71.95,383.46,162.05,0.3793,301,10.0434,354.0,71.0
True,352.2,118.88,0.590948,0.353822,323.55,73.08,380.86,164.69,0.4235,302,10.0767,352.0,73.0
True,353.35,118.64,0.592876,0.353106,319.53,73.37,387.18,163.92,0.6471,303,10.1101,353.0,73.0
True,350.04,118.23,0.587317,0.351862,317.34,72.54,382.75,163.91,0.6396,304,10.1435,350.0,72.0
True,348.24,118.33,0.584296,0.352159,315.5,72.76,380.99,163.89,0.6669,305,10.1768,348.0,72.0
True,346.38,118.55,0.581182,0.352817,313.85,73.34,378.91,163.75,0.6399,306,10.2102,346.0,73.0
True,345.8,118.95,0.580197,0.354012,314.08,73.39,377.51,164.51,0.6336,307,10.2436,345.0,73.0
True,344.64,118.24,0.578263,0.351908,315.25,73.12,374.03,163.36,0.587,308,10.2769,344.0,73.0
True,343.82,118.73,0.57688,0.353376,314.47,73.6,373.17,163.87,0.5828,309,10.3103,343.0,73.0
True,343.53,119.77,0.576385,0.356463,312.03,74.37,375.02,165.17,0.5193,310,10.3437,343.0,74.0
True,342.54,118.78,0.574738,0.353519,311.09,73.05,374.0,164.51,0.5976,311,10.377,342.0,73.0
True,341.56,119.49,0.573082,0.355628,309.76,73.73,373.35,165.26,0.6077,312,10.4104,341.0,73.0
True,340.94,119.83,0.572055,0.356647,308.61,73.69,373.28,165.98,0.5461,313,10.4438,340.0,73.0
True,337.44,120.91,0.56618,0.359837,307.53,74.36,367.36,167.45,0.5537,314,10.4771,337.0,74.0
True,337.44,122.52,0.56618,0.36464,306.9,77.54,367.99,167.5,0.5607,315,10.5105,337.0,77.0
True,335.77,121.97,0.563373,0.362995,306.33,76.86,365.21,167.08,0.5394,316,10.5439,335.0,76.0
True,331.5,121.21,0.556202,0.360744,304.83,74.27,358.17,168.15,0.5625,317,10.5772,331.0,74.0
True,332.6,121.32,0.558061,0.361076,303.83,74.18,361.38,168.46,0.6032,318,10.6106,332.0,74.0
True,334.21,121.28,0.560749,0.360964,305.89,76.99,362.53,165.58,0.5529,319,10.644,334.0,76.0
True,331.19,122.94,0.555687,0.365891,304.36,76.47,358.02,169.41,0.5747,320,10.6773,331.0,76.0
True,331.28,123.94,0.555834,0.368878,304.68,77.4,357.87,170.49,0.5663,321,10.7107,331.0,77.0
True,331.1,123.58,0.555532,0.367803,304.57,77.28,357.62,169.89,0.5326,322,10.7441,331.0,77.0
True,331.17,123.67,0.555646,0.368053,304.76,77.49,357.57,169.84,0.5283,323,10.7774,331.0,77.0
True,331.33,123.32,0.555916,0.367032,304.76,77.0,357.89,169.65,0.5697,324,10.8108,331.0,77.0
True,331.3,122.61,0.555865,0.364916,304.57,75.81,358.02,169.41,0.5548,325,10.8442,331.0,75.0
True,331.62,121.79,0.556412,0.362461,304.63,75.06,358.61,168.51,0.5575,326,10.8775,331.0,75.0
True,332.0,121.37,0.557052,0.361226,305.37,75.44,358.64,167.3,0.5911,327,10.9109,332.0,75.0
True,331.76,121.43,0.556637,0.361396,305.57,75.96,357.94,166.9,0.5796,328,10.9443,331.0,75.0
True,331.9,121.31,0.55688,0.361043,305.66,75.97,358.14,166.65,0.5838,329,10.9776,331.0,75.0
True,331.43,122.0,0.556095,0.363087,305.1,75.97,357.77,168.03,0.6241,330,11.011,331.0,75.0
True,331.36,121.76,0.555973,0.362383,305.12,75.86,357.6,167.66,0.6162,331,11.0444,331.0,75.0
True,331.45,121.42,0.556126,0.361374,304.86,75.5,358.04,167.34,0.613,332,11.0777,331.0,75.0
True,331.27,120.74,0.555828,0.359357,304.84,75.09,357.71,166.39,0.6038,333,11.1111,331.0,75.0
True,331.68,120.67,0.55651,0.359148,305.4,74.77,357.96,166.58,0.5892,334,11.1445,331.0,74.0
True,331.4,121.86,0.556037,0.362667,306.87,75.65,355.92,168.07,0.5749,335,11.1778,331.0,75.0
True,332.11,122.91,0.557223,0.365792,308.24,77.68,355.97,168.13,0.5685,336,11.2112,332.0,77.0
True,331.51,122.99,0.556233,0.366029,307.98,78.34,355.05,167.63,0.5888,337,11.2446,331.0,78.0
True,330.71,124.44,0.554885,0.370366,305.54,77.93,355.88,170.96,0.5888,338,11.2779,330.0,77.0
True,330.87,124.67,0.555153,0.371028,304.99,78.25,356.76,171.08,0.624,339,11.3113,330.0,78.0
True,332.09,121.77,0.557206,0.362415,308.06,78.11,356.13,165.44,0.58,340,11.3447,332.0,78.0
True,332.03,122.19,0.55709,0.363656,307.94,78.16,356.12,166.22,0.5914,341,11.378,332.0,78.0
True,331.91,121.85,0.556891,0.362659,308.21,78.18,355.6,165.52,0.5524,342,11.4114,331.0,78.0
True,331.89,121.85,0.556856,0.362662,308.11,78.55,355.66,165.16,0.5536,343,11.4448,331.0,78.0
True,331.45,123.25,0.556119,0.366807,307.9,79.88,355.0,166.61,0.5901,344,11.4781,331.0,79.0
True,331.48,123.51,0.556175,0.367575,308.15,79.96,354.81,167.05,0.586,345,11.5115,331.0,79.0
True,332.14,122.94,0.557288,0.365884,308.19,78.69,356.1,167.18,0.5986,346,11.5449,332.0,78.0
True,332.56,122.57,0.557993,0.364806,307.91,77.79,357.22,167.35,0.5894,347,11.5782,332.0,77.0
True,332.26,122.09,0.557486,0.363357,308.14,77.84,356.38,166.34,0.5922,348,11.6116,332.0,77.0
True,332.11,122.34,0.557232,0.364112,308.21,78.2,356.01,166.49,0.5881,349,11.645,332.0,78.0
True,331.67,123.98,0.556492,0.368981,308.14,80.45,355.2,167.5,0.6208,350,11.6783,331.0,80.0
True,330.78,124.45,0.554994,0.370401,307.69,81.49,353.86,167.42,0.6072,351,11.7117,330.0,81.0
True,330.94,124.43,0.555262,0.37033,307.76,81.46,354.11,167.4,0.6128,352,11.7451,330.0,81.0
True,331.75,125.42,0.556629,0.373286,307.85,81.56,355.66,169.29,0.5873,353,11.7784,331.0,81.0
True,332.22,126.43,0.557411,0.376271,307.81,82.86,356.63,170.0,0.622,354,11.8118,332.0,82.0
True,331.97,124.9,0.556989,0.37174,308.29,82.35,355.65,167.46,0.6059,355,11.8452,331.0,82.0
True,331.85,124.37,0.556798,0.37015,308.29,81.58,355.42,167.16,0.5891,356,11.8785,331.0,81.0
True,332.05,124.2,0.557131,0.369632,308.72,81.4,355.38,167.0,0.5944,357,11.9119,332.0,81.0
True,332.75,125.25,0.558308,0.372756,308.85,82.11,356.65,168.38,0.61,358,11.9453,332.0,82.0
True,332.95,126.26,0.558642,0.37576,307.92,82.57,357.98,169.95,0.6029,359,11.9786,332.0,82.0
True,331.26,125.18,0.55581,0.372546,307.9,82.49,354.62,167.86,0.62,360,12.012,331.0,82.0
True,331.45,125.03,0.556119,0.3721,308.04,81.85,354.86,168.2,0.6169,361,12.0454,331.0,81.0
True,332.58,125.06,0.558022,0.37221,308.33,81.92,356.83,168.21,0.5949,362,12.0787,332.0,81.0
True,333.28,126.44,0.559199,0.376299,308.66,82.7,357.9,170.17,0.5947,363,12.1121,333.0,82.0
True,332.24,126.71,0.557444,0.377116,307.78,83.79,356.69,169.64,0.6295,364,12.1455,332.0,83.0
True,331.91,126.31,0.556888,0.375909,307.69,84.02,356.12,168.59,0.6273,365,12.1788,331.0,84.0
True,331.94,126.2,0.556942,0.37559,307.73,83.53,356.15,168.86,0.6211,366,12.2122,331.0,83.0
True,333.12,127.4,0.558926,0.379166,308.7,84.24,357.54,170.55,0.6148,367,12.2456,333.0,84.0
True,332.54,126.66,0.557959,0.376967,308.45,84.0,356.63,169.32,0.6227,368,12.2789,332.0,84.0
True,331.88,126.22,0.556849,0.37565,307.36,84.02,356.41,168.42,0.6318,369,12.3123,331.0,84.0
True,331.54,128.08,0.556279,0.381178,306.99,85.68,356.1,170.47,0.6453,370,12.3457,331.0,85.0
True,331.44,127.42,0.556115,0.379237,306.88,85.17,356.01,169.68,0.6559,371,12.379,331.0,85.0
True,331.35,126.87,0.555952,0.377601,306.74,84.33,355.96,169.41,0.6508,372,12.4124,331.0,84.0
True,332.08,126.69,0.557188,0.377049,307.14,83.36,357.03,170.02,0.6412,373,12.4458,332.0,83.0
True,333.56,127.62,0.559668,0.379826,308.63,84.31,358.5,170.93,0.6361,374,12.4791,333.0,84.0
True,334.15,128.29,0.56066,0.381828,309.3,85.14,359.01,171.45,0.6263,375,12.5125,334.0,85.0
True,332.88,128.13,0.558516,0.381351,308.15,85.63,357.6,170.64,0.662,376,12.5459,332.0,85.0
True,333.55,130.14,0.559645,0.387327,307.65,86.81,359.45,173.47,0.6697,377,12.5792,333.0,86.0
True,333.58,130.08,0.559698,0.387142,307.59,87.03,359.57,173.13,0.6784,378,12.6126,333.0,87.0
True,332.38,128.8,0.557678,0.383344,307.19,86.45,357.56,171.16,0.6805,379,12.646,332.0,86.0
True,330.8,128.29,0.55503,0.381809,306.56,86.45,355.03,170.13,0.6914,380,12.6793,330.0,86.0
True,331.63,128.75,0.556421,0.38319,307.07,86.74,356.19,170.76,0.676,381,12.7127,331.0,86.0
True,333.95,129.17,0.560319,0.38444,309.67,87.69,358.23,170.66,0.6599,382,12.7461,333.0,87.0
True,333.12,129.56,0.558922,0.385599,308.94,88.03,357.3,171.1,0.6698,383,12.7794,333.0,88.0
True,332.03,130.45,0.557104,0.388241,306.8,89.33,357.27,171.57,0.6323,384,12.8128,332.0,89.0
True,332.58,131.15,0.558027,0.390315,307.36,90.53,357.81,171.76,0.6429,385,12.8462,332.0,90.0
True,332.38,130.97,0.55769,0.389802,307.97,90.22,356.8,171.73,0.6509,386,12.8795,332.0,90.0
True,333.41,129.89,0.55941,0.386587,309.07,89.12,357.75,170.67,0.6638,387,12.9129,333.0,89.0
True,334.85,130.66,0.561833,0.38888,309.31,88.71,360.4,172.62,0.6465,388,12.9463,334.0,88.0
True,335.39,132.58,0.56274,0.39459,310.11,89.12,360.68,176.04,0.5502,389,12.9796,335.0,89.0
True,336.99,132.03,0.565412,0.392956,311.0,90.18,362.97,173.89,0.5554,390,13.013,336.0,90.0
True,334.22,134.63,0.560767,0.400682,310.29,93.29,358.14,175.97,0.5689,391,13.0464,334.0,93.0
True,334.95,134.72,0.562002,0.400963,310.71,93.29,359.19,176.16,0.552,392,13.0797,334.0,93.0
True,335.05,133.03,0.56217,0.395937,310.48,91.58,359.63,174.49,0.5659,393,13.1131,335.0,91.0
True,335.35,132.59,0.562662,0.394602,310.61,91.16,360.09,174.01,0.5665,394,13.1465,335.0,91.0
True,336.27,137.0,0.564207,0.407731,310.52,91.92,362.01,182.08,0.5346,395,13.1798,336.0,91.0
True,337.48,137.57,0.566243,0.409429,311.24,92.69,363.72,182.44,0.5348,396,13.2132,337.0,92.0
True,335.95,135.86,0.563682,0.404351,310.29,92.85,361.62,178.87,0.5429,397,13.2466,335.0,92.0
True,335.37,138.51,0.562693,0.412227,309.66,94.83,361.07,182.18,0.4934,398,13.2799,335.0,94.0
True,335.35,136.62,0.562676,0.406619,309.65,95.13,361.06,178.11,0.4713,399,13.3133,335.0,95.0
True,336.14,136.1,0.563986,0.405068,310.61,93.25,361.66,178.96,0.5548,400,13.3467,336.0,93.0
True,336.72,135.61,0.564961,0.403599,310.7,92.83,362.74,178.39,0.5598,401,13.38,336.0,92.0
True,336.33,137.29,0.564304,0.408588,310.52,93.59,362.13,180.98,0.5445,402,13.4134,336.0,93.0
True,337.45,139.04,0.566191,0.413815,311.01,94.71,363.89,183.37,0.5288,403,13.4468,337.0,94.0
True,339.06,139.96,0.56889,0.416536,310.46,94.74,367.65,185.17,0.5666,404,13.4801,339.0,94.0
True,338.61,139.43,0.568138,0.414965,310.38,94.41,366.84,184.45,0.5357,405,13.5135,338.0,94.0
True,336.05,136.06,0.563838,0.404947,310.97,94.51,361.12,177.61,0.525,406,13.5469,336.0,94.0
True,336.3,136.45,0.564257,0.406095,310.94,94.45,361.65,178.45,0.5162,407,13.5802,336.0,94.0
True,336.58,136.02,0.564733,0.404834,310.96,94.04,362.2,178.01,0.5263,408,13.6136,336.0,94.0
True,339.51,136.68,0.569655,0.406791,311.08,94.33,367.94,179.03,0.5132,409,13.647,339.0,94.0
True,339.25,138.33,0.569207,0.411703,310.2,93.06,368.3,183.6,0.5533,410,13.6803,339.0,93.0
True,337.06,138.1,0.56553,0.410999,309.58,94.2,364.53,182.0,0.5604,411,13.7137,337.0,94.0
True,337.06,138.21,0.565543,0.411353,309.17,94.32,364.96,182.11,0.554,412,13.7471,337.0,94.0
True,337.12,139.53,0.565638,0.415276,308.99,94.11,365.25,184.95,0.5758,413,13.7804,337.0,94.0
True,336.93,138.75,0.565316,0.412956,309.35,94.1,364.5,183.41,0.5578,414,13.8138,336.0,94.0
True,336.82,139.53,0.565141,0.415258,308.91,94.1,364.73,184.95,0.5624,415,13.8472,336.0,94.0
True,337.64,138.72,0.566513,0.412847,309.22,94.23,366.06,183.21,0.5843,416,13.8805,337.0,94.0
True,336.97,138.34,0.565387,0.411741,309.38,94.96,364.56,181.73,0.581,417,13.9139,336.0,94.0
True,336.14,139.39,0.563999,0.414838,308.0,94.68,364.29,184.09,0.5344,418,13.9473,336.0,94.0
True,336.29,139.45,0.564241,0.415039,308.35,94.42,364.22,184.48,0.5328,419,13.9806,336.0,94.0
True,336.8,138.92,0.565105,0.413445,309.36,94.47,364.25,183.37,0.5732,420,14.014,336.0,94.0
True,336.24,138.45,0.564158,0.412057,309.5,94.11,362.98,182.79,0.5702,421,14.0474,336.0,94.0
True,337.11,139.56,0.565623,0.415343,309.24,94.35,364.99,184.76,0.5654,422,14.0807,337.0,94.0
True,337.02,138.28,0.565472,0.411533,310.58,97.68,363.46,178.87,0.578,423,14.1141,337.0,97.0
True,336.34,137.38,0.564334,0.408874,309.51,95.69,363.18,179.07,0.5912,424,14.1475,336.0,95.0
True,337.38,137.37,0.566076,0.408836,309.99,96.15,364.77,178.59,0.5737,425,14.1808,337.0,96.0
True,337.67,137.59,0.566565,0.409497,309.68,95.34,365.67,179.84,0.566,426,14.2142,337.0,95.0
True,337.5,137.57,0.566274,0.409421,309.72,95.25,365.28,179.88,0.5709,427,14.2476,337.0,95.0
True,336.81,137.91,0.565124,0.410458,309.59,95.8,364.04,180.03,0.5267,428,14.2809,336.0,95.0
True,334.83,139.26,0.561793,0.414451,309.12,98.03,360.54,180.49,0.6017,429,14.3143,334.0,98.0
True,334.5,138.71,0.561249,0.412821,309.02,98.86,359.99,178.56,0.6125,430,14.3477,334.0,98.0
True,336.36,138.12,0.564364,0.411058,310.88,99.92,361.85,176.31,0.5785,431,14.381,336.0,99.0
True,336.43,137.45,0.564484,0.409086,310.55,97.06,362.31,177.85,0.5831,432,14.4144,336.0,97.0
True,336.92,137.26,0.565309,0.408514,311.18,98.23,362.67,176.29,0.6087,433,14.4478,336.0,98.0
True,336.68,139.12,0.564897,0.414038,310.19,97.7,363.17,180.53,0.6377,434,14.4811,336.0,97.0
True,336.01,140.45,0.563774,0.417998,309.96,101.28,362.06,179.62,0.6285,435,14.5145,336.0,101.0
True,334.66,140.15,0.561504,0.417104,308.44,98.75,360.87,181.54,0.5966,436,14.5479,334.0,98.0
True,335.59,140.34,0.563077,0.417682,309.42,99.39,361.77,181.3,0.5972,437,14.5812,335.0,99.0
True,335.7,141.19,0.563255,0.420199,309.28,99.51,362.12,182.87,0.5989,438,14.6146,335.0,99.0
True,335.45,140.75,0.562833,0.418896,308.95,98.98,361.95,182.52,0.6264,439,14.648,335.0,98.0
True,334.42,142.36,0.561115,0.423697,308.12,101.05,360.73,183.67,0.6356,440,14.6813,334.0,101.0
True,333.06,141.81,0.558829,0.422045,306.55,100.82,359.57,182.79,0.6283,441,14.7147,333.0,100.0
True,332.82,141.68,0.558416,0.421679,305.92,100.42,359.71,182.94,0.6137,442,14.7481,332.0,100.0
True,333.32,141.5,0.559254,0.421119,307.43,101.3,359.2,181.69,0.6202,443,14.7814,333.0,101.0
True,333.71,141.09,0.559909,0.419911,307.67,101.14,359.74,181.04,0.6169,444,14.8148,333.0,101.0
True,333.69,141.22,0.559877,0.420306,307.5,100.59,359.87,181.85,0.6264,445,14.8482,333.0,100.0
True,334.81,142.8,0.561754,0.42501,308.22,102.06,361.39,183.54,0.6197,446,14.8815,334.0,102.0
True,333.52,141.82,0.559605,0.422084,307.42,101.08,359.63,182.56,0.6175,447,14.9149,333.0,101.0
True,333.9,141.21,0.560229,0.420272,307.8,100.71,359.99,181.71,0.6146,448,14.9483,333.0,100.0
True,335.03,140.73,0.562134,0.418847,308.57,99.49,361.5,181.97,0.6175,449,14.9816,335.0,99.0
True,334.97,140.4,0.562025,0.41787,309.39,99.64,360.55,181.17,0.6464,450,15.015,334.0,99.0
True,334.85,140.79,0.561822,0.419024,309.18,101.5,360.52,180.09,0.6469,451,15.0484,334.0,101.0
True,333.25,141.08,0.559152,0.419886,306.89,100.9,359.62,181.27,0.6365,452,15.0817,333.0,100.0
True,332.28,142.13,0.55752,0.423019,305.2,101.89,359.37,182.38,0.6209,453,15.1151,332.0,101.0
True,330.61,144.07,0.554716,0.428793,303.26,102.6,357.96,185.55,0.6326,454,15.1485,330.0,102.0
True,330.45,144.19,0.554442,0.429125,302.39,102.43,358.5,185.94,0.6692,455,15.1818,330.0,102.0
True,334.08,143.98,0.560534,0.428523,307.66,104.99,360.5,182.97,0.5827,456,15.2152,334.0,104.0
True,341.91,138.56,0.573682,0.412379,307.94,94.41,375.89,182.71,0.6458,457,15.2486,341.0,94.0
True,356.74,134.17,0.59856,0.399305,308.73,83.33,404.75,185.0,0.564,458,15.2819,356.0,83.0
True,106.13,97.25,0.178068,0.289438,47.39,66.71,164.87,127.79,0.2901,465,15.5155,106.0,66.0
True,105.89,97.2,0.177662,0.289293,47.31,66.54,164.46,127.86,0.3902,466,15.5489,105.0,66.0
True,105.26,96.04,0.176612,0.285819,47.08,65.13,163.44,126.94,0.4145,467,15.5822,105.0,65.0
True,104.46,95.61,0.175264,0.284544,46.85,64.22,162.07,126.99,0.2542,468,15.6156,104.0,64.0
True,105.79,95.6,0.177508,0.284528,47.72,65.49,163.87,125.71,0.3109,470,15.6823,105.0,65.0
True,105.57,95.8,0.177139,0.285109,47.54,65.58,163.61,126.01,0.3617,471,15.7157,105.0,65.0
True,105.69,95.91,0.177326,0.285432,47.45,65.22,163.92,126.59,0.4332,472,15.7491,105.0,65.0
True,105.58,96.17,0.177142,0.286232,47.43,65.83,163.72,126.52,0.3919,473,15.7824,105.0,65.0
True,105.53,95.98,0.177063,0.285658,47.5,66.05,163.55,125.92,0.3668,474,15.8158,105.0,66.0
True,105.61,95.7,0.177193,0.284812,47.8,66.44,163.41,124.95,0.503,475,15.8492,105.0,66.0
True,105.76,95.48,0.177444,0.284173,47.96,66.31,163.55,124.65,0.5238,476,15.8825,105.0,66.0
True,106.11,95.31,0.178034,0.283651,47.97,65.75,164.24,124.87,0.5298,477,15.9159,106.0,65.0
True,105.92,95.14,0.177714,0.283162,47.82,65.65,164.01,124.64,0.5695,478,15.9493,105.0,65.0
True,105.8,95.12,0.177522,0.283104,47.91,65.72,163.7,124.53,0.5744,479,15.9826,105.0,65.0
True,105.53,96.23,0.177064,0.286385,47.32,65.82,163.74,126.63,0.6248,480,16.016,105.0,65.0
True,105.72,96.25,0.177381,0.286445,47.36,65.92,164.08,126.57,0.6486,481,16.0494,105.0,65.0
True,106.03,96.19,0.177903,0.286281,47.6,65.48,164.46,126.9,0.6605,482,16.0827,106.0,65.0
True,106.04,96.01,0.177915,0.285745,47.6,65.55,164.48,126.47,0.6615,483,16.1161,106.0,65.0
True,106.09,95.68,0.178005,0.284773,47.57,65.08,164.61,126.28,0.6453,484,16.1495,106.0,65.0
True,105.82,95.67,0.177554,0.284731,47.67,65.25,163.97,126.09,0.6777,485,16.1828,105.0,65.0
True,106.24,95.85,0.178249,0.285282,48.0,65.25,164.47,126.46,0.6717,486,16.2162,106.0,65.0
True,106.27,95.83,0.178299,0.285219,47.88,65.15,164.65,126.52,0.6655,487,16.2496,106.0,65.0
True,106.37,95.93,0.178468,0.285514,47.91,65.08,164.82,126.79,0.645,488,16.2829,106.0,65.0
True,106.17,95.8,0.178142,0.285124,47.95,65.1,164.39,126.5,0.6485,489,16.3163,106.0,65.0
True,105.74,95.9,0.177409,0.285403,47.57,64.57,163.9,127.22,0.656,490,16.3497,105.0,64.0
True,105.74,95.95,0.177409,0.285566,47.71,64.59,163.76,127.31,0.6803,491,16.383,105.0,64.0
True,105.76,96.22,0.177452,0.286367,47.62,64.94,163.9,127.5,0.6707,492,16.4164,105.0,64.0
True,105.94,96.21,0.17775,0.286329,47.67,65.05,164.2,127.37,0.6745,493,16.4498,105.0,65.0
True,106.42,96.22,0.178555,0.286367,47.83,65.09,165.01,127.35,0.662,494,16.4831,106.0,65.0
True,106.17,95.78,0.178129,0.285066,47.81,65.01,164.52,126.55,0.6667,495,16.5165,106.0,65.0
True,106.23,95.91,0.178231,0.285438,47.81,65.0,164.64,126.82,0.6537,496,16.5499,106.0,65.0
True,106.05,95.91,0.177943,0.285458,47.61,64.68,164.5,127.14,0.6464,497,16.5832,106.0,64.0
True,106.28,96.0,0.178321,0.285709,47.69,64.66,164.86,127.34,0.6475,498,16.6166,106.0,64.0
True,106.04,95.86,0.177915,0.285299,47.68,64.65,164.4,127.07,0.6519,499,16.65,106.0,64.0
True,105.69,95.33,0.177339,0.28371,47.75,64.65,163.64,126.0,0.6072,500,16.6834,105.0,64.0
True,105.89,95.51,0.177664,0.284255,47.76,64.57,164.01,126.45,0.6067,501,16.7167,105.0,64.0
True,105.65,95.62,0.177258,0.284585,47.78,64.56,163.52,126.68,0.6023,502,16.7501,105.0,64.0
True,105.93,95.51,0.177728,0.284246,47.82,64.67,164.03,126.34,0.5991,503,16.7835,105.0,64.0
True,105.85,95.68,0.177598,0.284759,47.75,64.74,163.95,126.62,0.6068,504,16.8168,105.0,64.0
True,106.12,95.52,0.178056,0.284296,47.72,64.6,164.53,126.45,0.5979,505,16.8502,106.0,64.0
True,106.22,95.62,0.178218,0.284588,47.71,64.83,164.73,126.41,0.6185,506,16.8836,106.0,64.0
True,106.07,95.36,0.177962,0.283798,47.78,64.67,164.35,126.04,0.5982,507,16.9169,106.0,64.0
True,106.17,95.67,0.178144,0.284718,47.81,64.65,164.53,126.68,0.5915,508,16.9503,106.0,64.0
True,105.78,95.3,0.177481,0.283642,47.6,64.23,163.95,126.38,0.5763,509,16.9837,105.0,64.0
True,106.01,95.32,0.177872,0.283696,48.05,65.21,163.97,125.43,0.6365,510,17.017,106.0,65.0
True,106.3,95.6,0.178361,0.284509,48.09,64.98,164.51,126.21,0.6568,511,17.0504,106.0,64.0
True,106.47,95.89,0.178638,0.285396,48.03,65.18,164.9,126.61,0.6332,512,17.0838,106.0,65.0
True,106.25,95.98,0.17827,0.285643,47.93,65.22,164.57,126.73,0.6175,513,17.1171,106.0,65.0
True,106.34,95.92,0.17842,0.285489,48.04,65.13,164.63,126.72,0.6253,514,17.1505,106.0,65.0
True,106.34,96.03,0.178427,0.285801,48.04,65.12,164.64,126.94,0.6317,515,17.1839,106.0,65.0
True,106.22,96.13,0.178224,0.286104,47.85,65.26,164.59,127.01,0.6101,516,17.2172,106.0,65.0
True,106.26,96.25,0.178283,0.286466,47.89,65.32,164.63,127.19,0.6127,517,17.2506,106.0,65.0
True,106.23,96.2,0.178235,0.286295,47.87,65.24,164.58,127.15,0.62,518,17.284,106.0,65.0
True,106.24,96.17,0.178254,0.286219,47.87,65.25,164.61,127.09,0.6152,519,17.3173,106.0,65.0
True,104.98,94.99,0.176133,0.282723,47.68,65.31,162.27,124.68,0.5299,520,17.3507,104.0,65.0
True,104.72,95.09,0.175708,0.283009,47.66,65.55,161.78,124.63,0.5575,521,17.3841,104.0,65.0
True,105.04,94.7,0.176235,0.281848,47.68,65.43,162.39,123.97,0.5315,522,17.4174,105.0,65.0
True,105.47,95.03,0.17696,0.28284,48.01,65.62,162.92,124.45,0.599,523,17.4508,105.0,65.0
True,105.61,95.38,0.177195,0.283868,47.9,65.41,163.32,125.35,0.5927,524,17.4842,105.0,65.0
True,106.18,96.27,0.178147,0.286507,48.22,65.66,164.13,126.87,0.6138,525,17.5175,106.0,65.0
True,105.9,96.49,0.177687,0.287158,48.09,65.07,163.71,127.9,0.6117,526,17.5509,105.0,65.0
True,105.29,96.97,0.176667,0.2886,47.97,66.67,162.62,127.27,0.569,527,17.5843,105.0,66.0
True,105.46,96.8,0.176946,0.288099,47.96,66.56,162.96,127.05,0.5563,528,17.6176,105.0,66.0
True,105.97,96.75,0.177802,0.287952,47.98,66.65,163.96,126.86,0.3797,529,17.651,105.0,66.0
True,105.82,96.66,0.17755,0.287686,47.55,65.23,164.09,128.1,0.437,530,17.6844,105.0,65.0
True,105.53,96.96,0.177061,0.288565,47.7,67.07,163.36,126.84,0.3208,531,17.7177,105.0,67.0
True,258.92,134.48,0.434426,0.400247,209.95,84.3,307.89,184.67,0.5964,532,17.7511,258.0,84.0
True,250.74,139.49,0.420698,0.415146,202.67,94.69,298.8,184.29,0.2823,533,17.7845,250.0,94.0
